file,line,kind,name,in_cone
NavierStokes/ActivationBounds.lean,22,def,NavierStokes.ActivationBounds.parameterCoefficient,True
NavierStokes/ActivationBounds.lean,25,def,NavierStokes.ActivationBounds.parameterFactor,True
NavierStokes/ActivationBounds.lean,30,theorem,NavierStokes.ActivationBounds.parameterFactor_eq,True
NavierStokes/ActivationBounds.lean,35,theorem,NavierStokes.ActivationBounds.parameterFactor_smooth,True
NavierStokes/ActivationBounds.lean,50,theorem,NavierStokes.ActivationBounds.parameterFactor_zero,False
NavierStokes/ActivationBounds.lean,54,theorem,NavierStokes.ActivationBounds.parameterFactor_identity,True
NavierStokes/ActivationBounds.lean,63,theorem,NavierStokes.ActivationBounds.compact_parameter_jet_bound,True
NavierStokes/ActivationBounds.lean,90,abbrev,NavierStokes.ActivationBounds.ScaledPoint,True
NavierStokes/ActivationBounds.lean,92,def,NavierStokes.ActivationBounds.scaledDomain,True
NavierStokes/ActivationBounds.lean,94,theorem,NavierStokes.ActivationBounds.scaledDomain_open,True
NavierStokes/ActivationBounds.lean,98,def,NavierStokes.ActivationBounds.rescale,True
NavierStokes/ActivationBounds.lean,101,theorem,NavierStokes.ActivationBounds.rescale_smooth,True
NavierStokes/ActivationBounds.lean,107,def,NavierStokes.ActivationBounds.scaledDistance,True
NavierStokes/ActivationBounds.lean,110,theorem,NavierStokes.ActivationBounds.scaledDistance_smooth,False
NavierStokes/ActivationBounds.lean,115,theorem,NavierStokes.ActivationBounds.activation_scaled,True
NavierStokes/ActivationBounds.lean,119,theorem,NavierStokes.ActivationBounds.primitive_rescaled,True
NavierStokes/ActivationBounds.lean,134,theorem,NavierStokes.ActivationBounds.weightedPrimitive_rescaled,True
NavierStokes/ActivationBounds.lean,145,def,NavierStokes.ActivationBounds.primitiveErrorFactor,True
NavierStokes/ActivationBounds.lean,148,theorem,NavierStokes.ActivationBounds.primitiveErrorFactor_smooth,True
NavierStokes/ActivationBounds.lean,153,theorem,NavierStokes.ActivationBounds.weightedPrimitive_scaled_factor,True
NavierStokes/ActivationBounds.lean,162,def,NavierStokes.ActivationBounds.controlledErrorFactor,True
NavierStokes/ActivationBounds.lean,165,theorem,NavierStokes.ActivationBounds.controlledErrorFactor_smooth,True
NavierStokes/ActivationBounds.lean,170,theorem,NavierStokes.ActivationBounds.controlled_scaled_factor,True
NavierStokes/ActivationBounds.lean,179,def,NavierStokes.ActivationBounds.controlledValue,True
NavierStokes/ActivationBounds.lean,182,theorem,NavierStokes.ActivationBounds.controlledValue_smooth,True
NavierStokes/ActivationBounds.lean,187,theorem,NavierStokes.ActivationBounds.controlledValue_eq,True
NavierStokes/ActivationBounds.lean,195,def,NavierStokes.ActivationBounds.angularValue,True
NavierStokes/ActivationBounds.lean,198,def,NavierStokes.ActivationBounds.relativeErrorFactor,True
NavierStokes/ActivationBounds.lean,201,theorem,NavierStokes.ActivationBounds.relativeErrorFactor_smooth,True
NavierStokes/ActivationBounds.lean,208,theorem,NavierStokes.ActivationBounds.angular_relative_scaled_factor,True
NavierStokes/ActivationBounds.lean,218,def,NavierStokes.ActivationBounds.angularErrorFactor,True
NavierStokes/ActivationBounds.lean,221,theorem,NavierStokes.ActivationBounds.angularErrorFactor_smooth,True
NavierStokes/ActivationBounds.lean,226,theorem,NavierStokes.ActivationBounds.angular_scaled_factor,True
NavierStokes/ActivationBounds.lean,243,theorem,NavierStokes.ActivationBounds.width_uniform_jet_bound,True
NavierStokes/ActivationBounds.lean,282,theorem,NavierStokes.ActivationBounds.weightedPrimitive_uniform_jets,False
NavierStokes/ActivationBounds.lean,293,theorem,NavierStokes.ActivationBounds.controlled_uniform_jets,False
NavierStokes/ActivationBounds.lean,304,theorem,NavierStokes.ActivationBounds.angular_relative_uniform_jets,False
NavierStokes/ActivationBounds.lean,316,theorem,NavierStokes.ActivationBounds.angular_uniform_jets,False
NavierStokes/ActivationBounds.lean,330,def,NavierStokes.ActivationBounds.densityErrorFactor,True
NavierStokes/ActivationBounds.lean,346,theorem,NavierStokes.ActivationBounds.densityErrorFactor_smooth,True
NavierStokes/ActivationBounds.lean,366,theorem,NavierStokes.ActivationBounds.density_scaled_factor,True
NavierStokes/ActivationBounds.lean,395,def,NavierStokes.ActivationBounds.historyCoefficient,True
NavierStokes/ActivationBounds.lean,399,def,NavierStokes.ActivationBounds.historyErrorFactor,True
NavierStokes/ActivationBounds.lean,403,theorem,NavierStokes.ActivationBounds.historyErrorFactor_smooth,True
NavierStokes/ActivationBounds.lean,410,theorem,NavierStokes.ActivationBounds.historyErrorFactor_zero,False
NavierStokes/ActivationBounds.lean,414,theorem,NavierStokes.ActivationBounds.history_scaled_factor,True
NavierStokes/ActivationBounds.lean,453,theorem,NavierStokes.ActivationBounds.history_uniform_jets,False
NavierStokes/ActivationBounds.lean,470,def,NavierStokes.ActivationBounds.etaD,True
NavierStokes/ActivationBounds.lean,473,def,NavierStokes.ActivationBounds.etaLinear,True
NavierStokes/ActivationBounds.lean,476,theorem,NavierStokes.ActivationBounds.etaLinear_hasDerivAt,True
NavierStokes/ActivationBounds.lean,486,theorem,NavierStokes.ActivationBounds.etaD_eq_etaLinear,True
NavierStokes/ActivationBounds.lean,490,theorem,NavierStokes.ActivationBounds.etaD_smooth,True
NavierStokes/ActivationBounds.lean,497,theorem,NavierStokes.ActivationBounds.etaD_hasDerivAt,True
NavierStokes/ActivationBounds.lean,503,theorem,NavierStokes.ActivationBounds.etaD_scaledDistance_mul,True
NavierStokes/ActivationBounds.lean,507,theorem,NavierStokes.ActivationBounds.etaD_rescale,False
NavierStokes/ActivationBounds.lean,513,theorem,NavierStokes.ActivationBounds.etaD_congr,True
NavierStokes/ActivationBounds.lean,522,theorem,NavierStokes.ActivationBounds.continuation_radialPartial,False
NavierStokes/ActivationBounds.lean,532,theorem,NavierStokes.ActivationBounds.controlled_continuation_independent,False
NavierStokes/ActivationBounds.lean,557,theorem,NavierStokes.ActivationBounds.profileInitial_congr,False
NavierStokes/ActivationBounds.lean,569,theorem,NavierStokes.ActivationBounds.NaturalOverlap.f_independent,False
NavierStokes/ActivationBounds.lean,587,theorem,NavierStokes.ActivationBounds.NaturalOverlap.U_independent,False
NavierStokes/ActivationBounds.lean,605,theorem,NavierStokes.ActivationBounds.NaturalOverlap.histories_independent,False
NavierStokes/ActivationBounds.lean,627,theorem,NavierStokes.ActivationBounds.NaturalOverlap.reference_histories_independent,False
NavierStokes/ActivationBounds.lean,649,theorem,NavierStokes.ActivationBounds.NaturalOverlap.radius_mono,False
NavierStokes/ActivationBounds.lean,652,theorem,NavierStokes.ActivationBounds.NaturalOverlap.fixed_history_scaled_factor,False
NavierStokes/ActivationBounds.lean,669,theorem,NavierStokes.ActivationBounds.NaturalOverlap.diagonal_history_scaled_factor,False
NavierStokes/ActivationBounds.lean,687,theorem,NavierStokes.ActivationBounds.NaturalOverlap.diagonal_histories_uniform_jets,False
NavierStokes/ActivationCone.lean,27,def,NavierStokes.ActivationCone.inverseRelativeError,True
NavierStokes/ActivationCone.lean,31,theorem,NavierStokes.ActivationCone.inverseRelativeError_smooth,True
NavierStokes/ActivationCone.lean,39,theorem,NavierStokes.ActivationCone.inverse_relative_scaled_factor,True
NavierStokes/ActivationCone.lean,54,theorem,NavierStokes.ActivationCone.inverse_relative_uniform_jets,True
NavierStokes/ActivationCone.lean,68,theorem,NavierStokes.ActivationCone.ramp_cone_of_errors,True
NavierStokes/ActivationCone.lean,111,theorem,NavierStokes.ActivationCone.collar_lower_of_errors,True
NavierStokes/ActivationCone.lean,122,theorem,NavierStokes.ActivationCone.true_collar_of_errors,False
NavierStokes/ActivationCone.lean,137,def,NavierStokes.ActivationCone.errorTolerance,True
NavierStokes/ActivationCone.lean,140,theorem,NavierStokes.ActivationCone.errorTolerance_pos,True
NavierStokes/ActivationCone.lean,145,theorem,NavierStokes.ActivationCone.errorTolerance_bounds,True
NavierStokes/ActivationCone.lean,157,theorem,NavierStokes.ActivationCone.activation_pos,True
NavierStokes/ActivationCone.lean,165,theorem,NavierStokes.ActivationCone.activation_uniform_collar,True
NavierStokes/ActivationCone.lean,190,theorem,NavierStokes.ActivationCone.uniform_ramp_from_comparison,True
NavierStokes/ActivationCone.lean,248,theorem,NavierStokes.ActivationCone.stress_factorization,True
NavierStokes/ActivationCone.lean,257,def,NavierStokes.ActivationCone.reducedStress,True
NavierStokes/ActivationCone.lean,260,theorem,NavierStokes.ActivationCone.reducedStress_at_edge,False
NavierStokes/ActivationCone.lean,265,theorem,NavierStokes.ActivationCone.reducedStress_smooth,True
NavierStokes/ActivationCone.lean,277,theorem,NavierStokes.ActivationCone.reducedStress_first_positive,False
NavierStokes/ActivationCone.lean,286,theorem,NavierStokes.ActivationCone.reducedStress_nonzero,False
NavierStokes/ActivationCone.lean,296,theorem,NavierStokes.ActivationCone.reducedStress_edge_projection,False
NavierStokes/ActivationCone.lean,304,theorem,NavierStokes.ActivationCone.reducedStress_edge_margin,False
NavierStokes/ActivationCone.lean,312,def,NavierStokes.ActivationCone.normalizedConeGap,False
NavierStokes/ActivationCone.lean,315,theorem,NavierStokes.ActivationCone.cone_gap_factorization,False
NavierStokes/ActivationCone.lean,322,theorem,NavierStokes.ActivationCone.normalizedConeGap_at_edge,False
NavierStokes/ActivationCone.lean,326,theorem,NavierStokes.ActivationCone.normalizedConeGap_edge_positive,False
NavierStokes/ActivationCone.lean,332,def,NavierStokes.ActivationCone.stockProjection,True
NavierStokes/ActivationCone.lean,333,def,NavierStokes.ActivationCone.stockCross,True
NavierStokes/ActivationCone.lean,335,def,NavierStokes.ActivationCone.projectionError,True
NavierStokes/ActivationCone.lean,338,def,NavierStokes.ActivationCone.crossError,True
NavierStokes/ActivationCone.lean,341,def,NavierStokes.ActivationCone.sizeError,True
NavierStokes/ActivationCone.lean,346,theorem,NavierStokes.ActivationCone.cone_error_factorizations,True
NavierStokes/ActivationCone.lean,359,def,NavierStokes.ActivationCone.comparisonConstant,True
NavierStokes/ActivationCone.lean,363,theorem,NavierStokes.ActivationCone.cone_error_bounds,True
NavierStokes/ActivationCone.lean,396,theorem,NavierStokes.ActivationCone.bounded_error_factor,True
NavierStokes/ActivationCone.lean,409,theorem,NavierStokes.ActivationCone.cone_comparison_from_stock_bounds,True
NavierStokes/ActivationCone.lean,435,theorem,NavierStokes.ActivationCone.shearSize_eq,True
NavierStokes/ActivationCone.lean,447,def,NavierStokes.ActivationCone.activatedStockOne,True
NavierStokes/ActivationCone.lean,452,def,NavierStokes.ActivationCone.activatedStockTwo,True
NavierStokes/ActivationCone.lean,457,def,NavierStokes.ActivationCone.activatedProjection,True
NavierStokes/ActivationCone.lean,462,def,NavierStokes.ActivationCone.activatedCross,True
NavierStokes/ActivationCone.lean,467,def,NavierStokes.ActivationCone.activatedStress,True
NavierStokes/ActivationCone.lean,472,theorem,NavierStokes.ActivationCone.reference_coordinates_smooth,True
NavierStokes/ActivationCone.lean,489,theorem,NavierStokes.ActivationCone.exists_actual_stress_direction,True
NavierStokes/ActivationCone.lean,568,theorem,NavierStokes.ActivationCone.actual_comparisons,True
NavierStokes/ActivationCone.lean,639,theorem,NavierStokes.ActivationCone.compact_reference_collar,True
NavierStokes/ActivationCone.lean,661,theorem,NavierStokes.ActivationCone.compact_reference_bounds,True
NavierStokes/ActivationCone.lean,698,theorem,NavierStokes.ActivationCone.radialPartial_eq_partialY,True
NavierStokes/ActivationCone.lean,709,theorem,NavierStokes.ActivationCone.referenceP1_natural,True
NavierStokes/ActivationCone.lean,725,theorem,NavierStokes.ActivationCone.referenceP2_natural,True
NavierStokes/ActivationCone.lean,747,theorem,NavierStokes.ActivationCone.referenceP1_smooth,True
NavierStokes/ActivationCone.lean,753,theorem,NavierStokes.ActivationCone.referenceP2_smooth,True
NavierStokes/ActivationCone.lean,772,theorem,NavierStokes.ActivationCone.natural_reference_bounds,True
NavierStokes/ActivationCone.lean,812,theorem,NavierStokes.ActivationCone.natural_reference_log_match,True
NavierStokes/ActivationCone.lean,838,theorem,NavierStokes.ActivationCone.natural_initial_activation,True
NavierStokes/ActivationCone.lean,908,theorem,NavierStokes.ActivationCone.natural_activation_direction,True
NavierStokes/ActivationContinuation.lean,23,def,NavierStokes.ActivationContinuation.shearSize,True
NavierStokes/ActivationContinuation.lean,24,def,NavierStokes.ActivationContinuation.projection,True
NavierStokes/ActivationContinuation.lean,25,def,NavierStokes.ActivationContinuation.transverse,True
NavierStokes/ActivationContinuation.lean,27,structure,NavierStokes.ActivationContinuation.Relaxed,True
NavierStokes/ActivationContinuation.lean,32,def,NavierStokes.ActivationContinuation.projectionConstant,True
NavierStokes/ActivationContinuation.lean,33,def,NavierStokes.ActivationContinuation.speedConstant,True
NavierStokes/ActivationContinuation.lean,35,theorem,NavierStokes.ActivationContinuation.projectionConstant_pos,True
NavierStokes/ActivationContinuation.lean,39,theorem,NavierStokes.ActivationContinuation.speedConstant_nonneg,True
NavierStokes/ActivationContinuation.lean,44,theorem,NavierStokes.ActivationContinuation.projection_identity,True
NavierStokes/ActivationContinuation.lean,49,theorem,NavierStokes.ActivationContinuation.projection_comparison,True
NavierStokes/ActivationContinuation.lean,72,theorem,NavierStokes.ActivationContinuation.damped_shear_ratio,True
NavierStokes/ActivationContinuation.lean,76,theorem,NavierStokes.ActivationContinuation.damped_shear_bound,True
NavierStokes/ActivationContinuation.lean,94,theorem,NavierStokes.ActivationContinuation.damped_relaxed,True
NavierStokes/ActivationContinuation.lean,117,theorem,NavierStokes.ActivationContinuation.zero_axial_relaxed,True
NavierStokes/ActivationContinuation.lean,126,theorem,NavierStokes.ActivationContinuation.convex_final_shear,True
NavierStokes/ActivationContinuation.lean,144,def,NavierStokes.ActivationContinuation.shearA,True
NavierStokes/ActivationContinuation.lean,145,def,NavierStokes.ActivationContinuation.shearB,True
NavierStokes/ActivationContinuation.lean,147,def,NavierStokes.ActivationContinuation.IsRelaxed,True
NavierStokes/ActivationContinuation.lean,150,theorem,NavierStokes.ActivationContinuation.logSlope_eq_shear,False
NavierStokes/ActivationContinuation.lean,155,theorem,NavierStokes.ActivationContinuation.zero_axial_relaxed_profile,False
NavierStokes/ActivationContinuation.lean,166,def,NavierStokes.ActivationContinuation.weightedGap,True
NavierStokes/ActivationContinuation.lean,169,theorem,NavierStokes.ActivationContinuation.weightedGap_hasDerivAt,True
NavierStokes/ActivationContinuation.lean,178,theorem,NavierStokes.ActivationContinuation.scalar_hold_barrier,True
NavierStokes/ActivationContinuation.lean,199,theorem,NavierStokes.ActivationContinuation.actual_hold_barrier,True
NavierStokes/ActivationContinuation.lean,230,def,NavierStokes.ActivationContinuation.holdVector,True
NavierStokes/ActivationContinuation.lean,233,def,NavierStokes.ActivationContinuation.holdRemainder,True
NavierStokes/ActivationContinuation.lean,236,abbrev,NavierStokes.ActivationContinuation.HoldParameter,True
NavierStokes/ActivationContinuation.lean,238,def,NavierStokes.ActivationContinuation.holdModel,True
NavierStokes/ActivationContinuation.lean,241,theorem,NavierStokes.ActivationContinuation.holdModel_continuous,True
NavierStokes/ActivationContinuation.lean,262,theorem,NavierStokes.ActivationContinuation.hold_axis_source_lower,True
NavierStokes/ActivationContinuation.lean,283,theorem,NavierStokes.ActivationContinuation.holdModel_chi_zero,True
NavierStokes/ActivationContinuation.lean,292,theorem,NavierStokes.ActivationContinuation.holdModel_uniform_lower,True
NavierStokes/ActivationContinuation.lean,327,theorem,NavierStokes.ActivationContinuation.hold_source_identity,True
NavierStokes/ActivationContinuation.lean,342,theorem,NavierStokes.ActivationContinuation.actual_hold_source_threshold,True
NavierStokes/ActivationContinuation.lean,362,theorem,NavierStokes.ActivationContinuation.compact_vector_perturbation,True
NavierStokes/ActivationContinuation.lean,382,abbrev,NavierStokes.ActivationContinuation.StockJet,True
NavierStokes/ActivationContinuation.lean,384,def,NavierStokes.ActivationContinuation.stockJet,True
NavierStokes/ActivationContinuation.lean,389,def,NavierStokes.ActivationContinuation.stockOneMap,True
NavierStokes/ActivationContinuation.lean,392,def,NavierStokes.ActivationContinuation.stockTwoMap,True
NavierStokes/ActivationContinuation.lean,395,theorem,NavierStokes.ActivationContinuation.stockJet_coordinates,True
NavierStokes/ActivationContinuation.lean,408,abbrev,NavierStokes.ActivationContinuation.StockBall,True
NavierStokes/ActivationContinuation.lean,410,instance,NavierStokes.ActivationContinuation._anon,False
NavierStokes/ActivationContinuation.lean,413,def,NavierStokes.ActivationContinuation.clippedStockMap,True
NavierStokes/ActivationContinuation.lean,420,theorem,NavierStokes.ActivationContinuation.clippedStockMap_continuous,True
NavierStokes/ActivationContinuation.lean,461,theorem,NavierStokes.ActivationContinuation.uniform_stock_transfer,True
NavierStokes/ActivationContinuation.lean,500,abbrev,NavierStokes.ActivationContinuation.FieldJet,True
NavierStokes/ActivationContinuation.lean,502,def,NavierStokes.ActivationContinuation.fieldJet,True
NavierStokes/ActivationContinuation.lean,505,def,NavierStokes.ActivationContinuation.densityJet,True
NavierStokes/ActivationContinuation.lean,511,theorem,NavierStokes.ActivationContinuation.densityJet_continuous,False
NavierStokes/ActivationContinuation.lean,516,def,NavierStokes.ActivationContinuation.valueIndex,True
NavierStokes/ActivationContinuation.lean,519,def,NavierStokes.ActivationContinuation.derivativeIndex,True
NavierStokes/ActivationContinuation.lean,522,theorem,NavierStokes.ActivationContinuation.densityJet_value,True
NavierStokes/ActivationContinuation.lean,526,theorem,NavierStokes.ActivationContinuation.densityJet_derivative,True
NavierStokes/ActivationContinuation.lean,539,theorem,NavierStokes.ActivationContinuation.profileHistory_parameter_formula,True
NavierStokes/ActivationContinuation.lean,561,theorem,NavierStokes.ActivationContinuation.profileHistory_difference,True
NavierStokes/ActivationContinuation.lean,573,theorem,NavierStokes.ActivationContinuation.profileHistory_parameter_difference,True
NavierStokes/ActivationContinuation.lean,586,abbrev,NavierStokes.ActivationContinuation.FieldBall,True
NavierStokes/ActivationContinuation.lean,588,instance,NavierStokes.ActivationContinuation._anon,False
NavierStokes/ActivationContinuation.lean,591,theorem,NavierStokes.ActivationContinuation.uniform_density_transfer,True
NavierStokes/ActivationContinuation.lean,609,theorem,NavierStokes.ActivationContinuation.short_integral_bound,True
NavierStokes/ActivationContinuation.lean,625,theorem,NavierStokes.ActivationContinuation.field_to_stockJet_transfer,True
NavierStokes/ActivationContinuation.lean,677,theorem,NavierStokes.ActivationContinuation.uniform_density_bound,True
NavierStokes/ActivationContinuation.lean,685,theorem,NavierStokes.ActivationContinuation.integral_bounded_length,True
NavierStokes/ActivationContinuation.lean,698,theorem,NavierStokes.ActivationContinuation.stockJet_uniform_bound,True
NavierStokes/ActivationContinuation.lean,750,theorem,NavierStokes.ActivationContinuation.uniform_stock_bound,True
NavierStokes/ActivationContinuation.lean,779,theorem,NavierStokes.ActivationContinuation.reference_first_lower,True
NavierStokes/ActivationContinuation.lean,807,def,NavierStokes.ActivationContinuation.expJet,True
NavierStokes/ActivationContinuation.lean,809,theorem,NavierStokes.ActivationContinuation.expJet_continuous,False
NavierStokes/ActivationContinuation.lean,811,theorem,NavierStokes.ActivationContinuation.expJet_uniform,True
NavierStokes/ActivationContinuation.lean,825,theorem,NavierStokes.ActivationContinuation.comparison_tolerances,True
NavierStokes/ActivationContinuation.lean,847,theorem,NavierStokes.ActivationContinuation.reference_fieldJet_bound,True
NavierStokes/ActivationContinuation.lean,887,theorem,NavierStokes.ActivationContinuation.pressure_initial_bound,True
NavierStokes/ActivationContinuation.lean,903,theorem,NavierStokes.ActivationContinuation.endpoint_field_continuous,True
NavierStokes/ActivationContinuation.lean,910,def,NavierStokes.ActivationContinuation.endpointLogJet,True
NavierStokes/ActivationContinuation.lean,913,theorem,NavierStokes.ActivationContinuation.endpointLogJet_bound,True
NavierStokes/ActivationContinuation.lean,928,theorem,NavierStokes.ActivationContinuation.reference_positive_uniform,True
NavierStokes/ActivationContinuation.lean,948,theorem,NavierStokes.ActivationContinuation.reference_endpoint_control,True
NavierStokes/ActivationContinuation.lean,977,theorem,NavierStokes.ActivationContinuation.ordered_reference_preparation,True
NavierStokes/ActivationContinuation.lean,1027,theorem,NavierStokes.ActivationContinuation.nearby_axial_bounds,True
NavierStokes/ActivationContinuation.lean,1048,theorem,NavierStokes.ActivationContinuation.nearby_source_jets,True
NavierStokes/ActivationContinuation.lean,1071,def,NavierStokes.ActivationContinuation.continuationRegion,True
NavierStokes/ActivationContinuation.lean,1073,structure,NavierStokes.ActivationContinuation.StockControl,True
NavierStokes/ActivationContinuation.lean,1079,structure,NavierStokes.ActivationContinuation.StockClose,True
NavierStokes/ActivationContinuation.lean,1086,structure,NavierStokes.ActivationContinuation.ComparisonScales,True
NavierStokes/ActivationContinuation.lean,1106,theorem,NavierStokes.ActivationContinuation.prepare_stock_comparison,True
NavierStokes/ActivationContinuation.lean,1196,theorem,NavierStokes.ActivationContinuation.two_ramp_relaxed,True
NavierStokes/ActivationContinuation.lean,1255,theorem,NavierStokes.ActivationContinuation.physical_shear_equations,True
NavierStokes/ActivationContinuation.lean,1315,theorem,NavierStokes.ActivationContinuation.physical_fieldJet_before,True
NavierStokes/ActivationContinuation.lean,1344,theorem,NavierStokes.ActivationContinuation.physical_endpoint_control,True
NavierStokes/ActivationContinuation.lean,1383,theorem,NavierStokes.ActivationContinuation.physical_endpoint_log_value,True
NavierStokes/ActivationContinuation.lean,1405,theorem,NavierStokes.ActivationContinuation.angular_endpoint_transfer,True
NavierStokes/ActivationContinuation.lean,1433,theorem,NavierStokes.ActivationContinuation.fieldJet_close,True
NavierStokes/ActivationContinuation.lean,1448,theorem,NavierStokes.ActivationContinuation.abs_sub_of_common_center,True
NavierStokes/ActivationContinuation.lean,1454,theorem,NavierStokes.ActivationContinuation.physical_control_mono,True
NavierStokes/ActivationContinuation.lean,1468,structure,NavierStokes.ActivationContinuation.RampParameters,True
NavierStokes/ActivationContinuation.lean,1498,def,NavierStokes.ActivationContinuation.RampParameters.reference,True
NavierStokes/ActivationContinuation.lean,1501,def,NavierStokes.ActivationContinuation.RampParameters.profiles,True
NavierStokes/ActivationContinuation.lean,1505,def,NavierStokes.ActivationContinuation.RampParameters.startRadius,False
NavierStokes/ActivationContinuation.lean,1506,def,NavierStokes.ActivationContinuation.RampParameters.holdTime,False
NavierStokes/ActivationContinuation.lean,1507,def,NavierStokes.ActivationContinuation.RampParameters.holdRadius,True
NavierStokes/ActivationContinuation.lean,1509,theorem,NavierStokes.ActivationContinuation.RampParameters.radius0_eq,False
NavierStokes/ActivationContinuation.lean,1511,theorem,NavierStokes.ActivationContinuation.RampParameters.profiles_positive,False
NavierStokes/ActivationContinuation.lean,1517,theorem,NavierStokes.ActivationContinuation.RampParameters.profiles_mem,False
NavierStokes/ActivationContinuation.lean,1521,theorem,NavierStokes.ActivationContinuation.RampParameters.bigTime_pos,False
NavierStokes/ActivationContinuation.lean,1523,theorem,NavierStokes.ActivationContinuation.RampParameters.holdTime_pos,False
NavierStokes/ActivationContinuation.lean,1527,theorem,NavierStokes.ActivationContinuation.RampParameters.startRadius_pos,False
NavierStokes/ActivationContinuation.lean,1530,theorem,NavierStokes.ActivationContinuation.RampParameters.holdRadius_pos,False
NavierStokes/ActivationContinuation.lean,1533,theorem,NavierStokes.ActivationContinuation.RampParameters.radius0_lt_start,False
NavierStokes/ActivationContinuation.lean,1538,theorem,NavierStokes.ActivationContinuation.RampParameters.hundred_lt_hold,False
NavierStokes/ActivationContinuation.lean,1546,theorem,NavierStokes.ActivationContinuation.RampParameters.hold_lt_final,False
NavierStokes/ActivationContinuation.lean,1554,theorem,NavierStokes.ActivationContinuation.RampParameters.start_le_hold,False
NavierStokes/ActivationContinuation.lean,1561,theorem,NavierStokes.ActivationContinuation.RampParameters.logTime_start,False
NavierStokes/ActivationContinuation.lean,1564,theorem,NavierStokes.ActivationContinuation.RampParameters.logTime_hold,False
NavierStokes/ActivationContinuation.lean,1567,theorem,NavierStokes.ActivationContinuation.RampParameters.physical_shears,True
NavierStokes/ActivationContinuation.lean,1579,theorem,NavierStokes.ActivationContinuation.RampParameters.final_shears,False
NavierStokes/ActivationContinuation.lean,1589,theorem,NavierStokes.ActivationContinuation.RampParameters.final_logSlope,False
NavierStokes/ActivationContinuation.lean,1598,def,NavierStokes.ActivationContinuation.InitialActivationBound,True
NavierStokes/ActivationContinuation.lean,1624,structure,NavierStokes.ActivationContinuation.ComparableRamp,True
NavierStokes/ActivationContinuation.lean,1641,theorem,NavierStokes.ActivationContinuation.log_control_mono,True
NavierStokes/ActivationContinuation.lean,1656,theorem,NavierStokes.ActivationContinuation.exists_comparable_ramp,True
NavierStokes/ActivationContinuation.lean,1825,theorem,NavierStokes.ActivationContinuation.comparable_relaxed_before_hold,True
NavierStokes/ActivationContinuation.lean,1861,def,NavierStokes.ActivationContinuation.HoldSourceControl,True
NavierStokes/ActivationContinuation.lean,1870,theorem,NavierStokes.ActivationContinuation.comparable_final_first,True
NavierStokes/ActivationContinuation.lean,1902,theorem,NavierStokes.ActivationContinuation.comparable_relaxed,True
NavierStokes/ActivationContinuation.lean,1925,structure,NavierStokes.ActivationContinuation.ContinuationWitness,True
NavierStokes/ActivationContinuation.lean,1945,theorem,NavierStokes.ActivationContinuation.exists_activation_continuation,True
NavierStokes/ActivationContinuation.lean,1988,def,NavierStokes.ActivationContinuation.RampParameters.endpointAxial,False
NavierStokes/ActivationContinuation.lean,1991,def,NavierStokes.ActivationContinuation.RampParameters.endpointLogarithm,False
NavierStokes/ActivationContinuation.lean,1994,theorem,NavierStokes.ActivationContinuation.RampParameters.endpointAxial_smooth,False
NavierStokes/ActivationContinuation.lean,1998,theorem,NavierStokes.ActivationContinuation.RampParameters.endpointLogarithm_smooth,False
NavierStokes/ActivationContinuation.lean,2002,theorem,NavierStokes.ActivationContinuation.RampParameters.initial_fields,False
NavierStokes/ActivationContinuation.lean,2011,theorem,NavierStokes.ActivationContinuation.RampParameters.terminal_fields,False
NavierStokes/ActivationContinuation.lean,2022,theorem,NavierStokes.ActivationContinuation.RampParameters.endpointLogarithm_eq_actual,False
NavierStokes/ActivationHolomorphic.lean,24,abbrev,NavierStokes.ActivationHolomorphic.CPoint,True
NavierStokes/ActivationHolomorphic.lean,25,abbrev,NavierStokes.ActivationHolomorphic.CField,True
NavierStokes/ActivationHolomorphic.lean,27,def,NavierStokes.ActivationHolomorphic.radial,True
NavierStokes/ActivationHolomorphic.lean,30,structure,NavierStokes.ActivationHolomorphic.Regular,True
NavierStokes/ActivationHolomorphic.lean,34,theorem,NavierStokes.ActivationHolomorphic.radial_smooth,True
NavierStokes/ActivationHolomorphic.lean,45,theorem,NavierStokes.ActivationHolomorphic.radial_holomorphic,True
NavierStokes/ActivationHolomorphic.lean,97,theorem,NavierStokes.ActivationHolomorphic.Regular.radial,True
NavierStokes/ActivationHolomorphic.lean,101,theorem,NavierStokes.ActivationHolomorphic.Regular.mono,True
NavierStokes/ActivationHolomorphic.lean,105,theorem,NavierStokes.ActivationHolomorphic.regular_const,True
NavierStokes/ActivationHolomorphic.lean,108,theorem,NavierStokes.ActivationHolomorphic.Regular.add,True
NavierStokes/ActivationHolomorphic.lean,112,theorem,NavierStokes.ActivationHolomorphic.Regular.mul,True
NavierStokes/ActivationHolomorphic.lean,116,theorem,NavierStokes.ActivationHolomorphic.Regular.cexp,True
NavierStokes/ActivationHolomorphic.lean,121,theorem,NavierStokes.ActivationHolomorphic.Regular.clog,False
NavierStokes/ActivationHolomorphic.lean,131,theorem,NavierStokes.ActivationHolomorphic.regular_parameter,True
NavierStokes/ActivationHolomorphic.lean,136,theorem,NavierStokes.ActivationHolomorphic.regular_radius,True
NavierStokes/ActivationHolomorphic.lean,148,theorem,NavierStokes.ActivationHolomorphic.compact_integral_smooth,True
