file,kind,name,line,lines,decide,norm_num,omega,simp,rfl,native,rec,induction,termination_by,wf,bignum,pow,choose_fact,finset,nat_prim,fullname,in_cone,in_import_closure
NavierStokes/ActivationBounds.lean,def,parameterCoefficient,22,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NavierStokes.ActivationBounds.parameterCoefficient,True,True
NavierStokes/ActivationBounds.lean,def,parameterFactor,25,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,NavierStokes.ActivationBounds.parameterFactor,True,True
NavierStokes/ActivationBounds.lean,theorem,parameterFactor_eq,30,5,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,NavierStokes.ActivationBounds.parameterFactor_eq,True,True
NavierStokes/ActivationBounds.lean,theorem,parameterFactor_smooth,35,15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NavierStokes.ActivationBounds.parameterFactor_smooth,True,True
NavierStokes/ActivationBounds.lean,theorem,parameterFactor_zero,50,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,NavierStokes.ActivationBounds.parameterFactor_zero,False,True
NavierStokes/ActivationBounds.lean,theorem,parameterFactor_identity,54,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NavierStokes.ActivationBounds.parameterFactor_identity,True,True
NavierStokes/ActivationBounds.lean,theorem,compact_parameter_jet_bound,63,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NavierStokes.ActivationBounds.compact_parameter_jet_bound,True,True
NavierStokes/ActivationBounds.lean,abbrev,ScaledPoint,90,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NavierStokes.ActivationBounds.ScaledPoint,True,True
NavierStokes/ActivationBounds.lean,def,scaledDomain,92,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NavierStokes.ActivationBounds.scaledDomain,True,True
NavierStokes/ActivationBounds.lean,theorem,scaledDomain_open,94,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NavierStokes.ActivationBounds.scaledDomain_open,True,True
NavierStokes/ActivationBounds.lean,def,rescale,98,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NavierStokes.ActivationBounds.rescale,True,True
NavierStokes/ActivationBounds.lean,theorem,rescale_smooth,101,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NavierStokes.ActivationBounds.rescale_smooth,True,True
NavierStokes/ActivationBounds.lean,def,scaledDistance,107,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NavierStokes.ActivationBounds.scaledDistance,True,True
NavierStokes/ActivationBounds.lean,theorem,scaledDistance_smooth,110,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NavierStokes.ActivationBounds.scaledDistance_smooth,False,True
NavierStokes/ActivationBounds.lean,theorem,activation_scaled,115,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NavierStokes.ActivationBounds.activation_scaled,True,True
NavierStokes/ActivationBounds.lean,theorem,primitive_rescaled,119,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NavierStokes.ActivationBounds.primitive_rescaled,True,True
NavierStokes/ActivationBounds.lean,theorem,weightedPrimitive_rescaled,134,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NavierStokes.ActivationBounds.weightedPrimitive_rescaled,True,True
NavierStokes/ActivationBounds.lean,def,primitiveErrorFactor,145,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NavierStokes.ActivationBounds.primitiveErrorFactor,True,True
NavierStokes/ActivationBounds.lean,theorem,primitiveErrorFactor_smooth,148,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NavierStokes.ActivationBounds.primitiveErrorFactor_smooth,True,True
NavierStokes/ActivationBounds.lean,theorem,weightedPrimitive_scaled_factor,153,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NavierStokes.ActivationBounds.weightedPrimitive_scaled_factor,True,True
NavierStokes/ActivationBounds.lean,def,controlledErrorFactor,162,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NavierStokes.ActivationBounds.controlledErrorFactor,True,True
NavierStokes/ActivationBounds.lean,theorem,controlledErrorFactor_smooth,165,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NavierStokes.ActivationBounds.controlledErrorFactor_smooth,True,True
NavierStokes/ActivationBounds.lean,theorem,controlled_scaled_factor,170,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NavierStokes.ActivationBounds.controlled_scaled_factor,True,True
NavierStokes/ActivationBounds.lean,def,controlledValue,179,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NavierStokes.ActivationBounds.controlledValue,True,True
NavierStokes/ActivationBounds.lean,theorem,controlledValue_smooth,182,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NavierStokes.ActivationBounds.controlledValue_smooth,True,True
NavierStokes/ActivationBounds.lean,theorem,controlledValue_eq,187,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NavierStokes.ActivationBounds.controlledValue_eq,True,True
NavierStokes/ActivationBounds.lean,def,angularValue,195,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NavierStokes.ActivationBounds.angularValue,True,True
NavierStokes/ActivationBounds.lean,def,relativeErrorFactor,198,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NavierStokes.ActivationBounds.relativeErrorFactor,True,True
NavierStokes/ActivationBounds.lean,theorem,relativeErrorFactor_smooth,201,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NavierStokes.ActivationBounds.relativeErrorFactor_smooth,True,True
NavierStokes/ActivationBounds.lean,theorem,angular_relative_scaled_factor,208,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NavierStokes.ActivationBounds.angular_relative_scaled_factor,True,True
NavierStokes/ActivationBounds.lean,def,angularErrorFactor,218,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NavierStokes.ActivationBounds.angularErrorFactor,True,True
NavierStokes/ActivationBounds.lean,theorem,angularErrorFactor_smooth,221,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NavierStokes.ActivationBounds.angularErrorFactor_smooth,True,True
NavierStokes/ActivationBounds.lean,theorem,angular_scaled_factor,226,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NavierStokes.ActivationBounds.angular_scaled_factor,True,True
NavierStokes/ActivationBounds.lean,theorem,width_uniform_jet_bound,243,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NavierStokes.ActivationBounds.width_uniform_jet_bound,True,True
NavierStokes/ActivationBounds.lean,theorem,weightedPrimitive_uniform_jets,282,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NavierStokes.ActivationBounds.weightedPrimitive_uniform_jets,False,True
NavierStokes/ActivationBounds.lean,theorem,controlled_uniform_jets,293,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NavierStokes.ActivationBounds.controlled_uniform_jets,False,True
NavierStokes/ActivationBounds.lean,theorem,angular_relative_uniform_jets,304,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NavierStokes.ActivationBounds.angular_relative_uniform_jets,False,True
NavierStokes/ActivationBounds.lean,theorem,angular_uniform_jets,316,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NavierStokes.ActivationBounds.angular_uniform_jets,False,True
NavierStokes/ActivationBounds.lean,def,densityErrorFactor,330,16,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,NavierStokes.ActivationBounds.densityErrorFactor,True,True
NavierStokes/ActivationBounds.lean,theorem,densityErrorFactor_smooth,346,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NavierStokes.ActivationBounds.densityErrorFactor_smooth,True,True
NavierStokes/ActivationBounds.lean,theorem,density_scaled_factor,366,29,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,NavierStokes.ActivationBounds.density_scaled_factor,True,True
NavierStokes/ActivationBounds.lean,def,historyCoefficient,395,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NavierStokes.ActivationBounds.historyCoefficient,True,True
NavierStokes/ActivationBounds.lean,def,historyErrorFactor,399,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NavierStokes.ActivationBounds.historyErrorFactor,True,True
NavierStokes/ActivationBounds.lean,theorem,historyErrorFactor_smooth,403,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NavierStokes.ActivationBounds.historyErrorFactor_smooth,True,True
NavierStokes/ActivationBounds.lean,theorem,historyErrorFactor_zero,410,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NavierStokes.ActivationBounds.historyErrorFactor_zero,False,True
NavierStokes/ActivationBounds.lean,theorem,history_scaled_factor,414,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NavierStokes.ActivationBounds.history_scaled_factor,True,True
NavierStokes/ActivationBounds.lean,theorem,history_uniform_jets,453,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NavierStokes.ActivationBounds.history_uniform_jets,False,True
NavierStokes/ActivationBounds.lean,def,etaD,470,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NavierStokes.ActivationBounds.etaD,True,True
NavierStokes/ActivationBounds.lean,def,etaLinear,473,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NavierStokes.ActivationBounds.etaLinear,True,True
NavierStokes/ActivationBounds.lean,theorem,etaLinear_hasDerivAt,476,10,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,NavierStokes.ActivationBounds.etaLinear_hasDerivAt,True,True
NavierStokes/ActivationBounds.lean,theorem,etaD_eq_etaLinear,486,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NavierStokes.ActivationBounds.etaD_eq_etaLinear,True,True
NavierStokes/ActivationBounds.lean,theorem,etaD_smooth,490,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NavierStokes.ActivationBounds.etaD_smooth,True,True
NavierStokes/ActivationBounds.lean,theorem,etaD_hasDerivAt,497,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NavierStokes.ActivationBounds.etaD_hasDerivAt,True,True
NavierStokes/ActivationBounds.lean,theorem,etaD_scaledDistance_mul,503,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NavierStokes.ActivationBounds.etaD_scaledDistance_mul,True,True
NavierStokes/ActivationBounds.lean,theorem,etaD_rescale,507,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NavierStokes.ActivationBounds.etaD_rescale,False,True
NavierStokes/ActivationBounds.lean,theorem,etaD_congr,513,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NavierStokes.ActivationBounds.etaD_congr,True,True
NavierStokes/ActivationBounds.lean,theorem,continuation_radialPartial,522,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NavierStokes.ActivationBounds.continuation_radialPartial,False,True
NavierStokes/ActivationBounds.lean,theorem,controlled_continuation_independent,532,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NavierStokes.ActivationBounds.controlled_continuation_independent,False,True
NavierStokes/ActivationBounds.lean,theorem,profileInitial_congr,557,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NavierStokes.ActivationBounds.profileInitial_congr,False,True
NavierStokes/ActivationBounds.lean,theorem,f_independent,569,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NavierStokes.ActivationBounds.NaturalOverlap.f_independent,False,True
NavierStokes/ActivationBounds.lean,theorem,U_independent,587,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NavierStokes.ActivationBounds.NaturalOverlap.U_independent,False,True
NavierStokes/ActivationBounds.lean,theorem,histories_independent,605,22,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NavierStokes.ActivationBounds.NaturalOverlap.histories_independent,False,True
NavierStokes/ActivationBounds.lean,theorem,reference_histories_independent,627,22,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NavierStokes.ActivationBounds.NaturalOverlap.reference_histories_independent,False,True
NavierStokes/ActivationBounds.lean,theorem,radius_mono,649,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NavierStokes.ActivationBounds.NaturalOverlap.radius_mono,False,True
NavierStokes/ActivationBounds.lean,theorem,fixed_history_scaled_factor,652,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NavierStokes.ActivationBounds.NaturalOverlap.fixed_history_scaled_factor,False,True
NavierStokes/ActivationBounds.lean,theorem,diagonal_history_scaled_factor,669,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NavierStokes.ActivationBounds.NaturalOverlap.diagonal_history_scaled_factor,False,True
NavierStokes/ActivationBounds.lean,theorem,diagonal_histories_uniform_jets,687,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NavierStokes.ActivationBounds.NaturalOverlap.diagonal_histories_uniform_jets,False,True
NavierStokes/ActivationCone.lean,def,inverseRelativeError,27,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NavierStokes.ActivationCone.inverseRelativeError,True,True
NavierStokes/ActivationCone.lean,theorem,inverseRelativeError_smooth,31,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NavierStokes.ActivationCone.inverseRelativeError_smooth,True,True
NavierStokes/ActivationCone.lean,theorem,inverse_relative_scaled_factor,39,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NavierStokes.ActivationCone.inverse_relative_scaled_factor,True,True
NavierStokes/ActivationCone.lean,theorem,inverse_relative_uniform_jets,54,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NavierStokes.ActivationCone.inverse_relative_uniform_jets,True,True
NavierStokes/ActivationCone.lean,theorem,ramp_cone_of_errors,68,43,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,NavierStokes.ActivationCone.ramp_cone_of_errors,True,True
NavierStokes/ActivationCone.lean,theorem,collar_lower_of_errors,111,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NavierStokes.ActivationCone.collar_lower_of_errors,True,True
NavierStokes/ActivationCone.lean,theorem,true_collar_of_errors,122,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NavierStokes.ActivationCone.true_collar_of_errors,False,True
NavierStokes/ActivationCone.lean,def,errorTolerance,137,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NavierStokes.ActivationCone.errorTolerance,True,True
NavierStokes/ActivationCone.lean,theorem,errorTolerance_pos,140,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NavierStokes.ActivationCone.errorTolerance_pos,True,True
NavierStokes/ActivationCone.lean,theorem,errorTolerance_bounds,145,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NavierStokes.ActivationCone.errorTolerance_bounds,True,True
NavierStokes/ActivationCone.lean,theorem,activation_pos,157,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NavierStokes.ActivationCone.activation_pos,True,True
NavierStokes/ActivationCone.lean,theorem,activation_uniform_collar,165,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NavierStokes.ActivationCone.activation_uniform_collar,True,True
NavierStokes/ActivationCone.lean,theorem,uniform_ramp_from_comparison,190,58,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,NavierStokes.ActivationCone.uniform_ramp_from_comparison,True,True
NavierStokes/ActivationCone.lean,theorem,stress_factorization,248,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NavierStokes.ActivationCone.stress_factorization,True,True
NavierStokes/ActivationCone.lean,def,reducedStress,257,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NavierStokes.ActivationCone.reducedStress,True,True
NavierStokes/ActivationCone.lean,theorem,reducedStress_at_edge,260,5,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,NavierStokes.ActivationCone.reducedStress_at_edge,False,True
NavierStokes/ActivationCone.lean,theorem,reducedStress_smooth,265,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NavierStokes.ActivationCone.reducedStress_smooth,True,True
NavierStokes/ActivationCone.lean,theorem,reducedStress_first_positive,277,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NavierStokes.ActivationCone.reducedStress_first_positive,False,True
NavierStokes/ActivationCone.lean,theorem,reducedStress_nonzero,286,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NavierStokes.ActivationCone.reducedStress_nonzero,False,True
NavierStokes/ActivationCone.lean,theorem,reducedStress_edge_projection,296,8,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,NavierStokes.ActivationCone.reducedStress_edge_projection,False,True
NavierStokes/ActivationCone.lean,theorem,reducedStress_edge_margin,304,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,NavierStokes.ActivationCone.reducedStress_edge_margin,False,True
NavierStokes/ActivationCone.lean,def,normalizedConeGap,312,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,NavierStokes.ActivationCone.normalizedConeGap,False,True
NavierStokes/ActivationCone.lean,theorem,cone_gap_factorization,315,7,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,NavierStokes.ActivationCone.cone_gap_factorization,False,True
NavierStokes/ActivationCone.lean,theorem,normalizedConeGap_at_edge,322,4,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,NavierStokes.ActivationCone.normalizedConeGap_at_edge,False,True
NavierStokes/ActivationCone.lean,theorem,normalizedConeGap_edge_positive,326,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NavierStokes.ActivationCone.normalizedConeGap_edge_positive,False,True
NavierStokes/ActivationCone.lean,def,stockProjection,332,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NavierStokes.ActivationCone.stockProjection,True,True
NavierStokes/ActivationCone.lean,def,stockCross,333,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NavierStokes.ActivationCone.stockCross,True,True
NavierStokes/ActivationCone.lean,def,projectionError,335,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,NavierStokes.ActivationCone.projectionError,True,True
NavierStokes/ActivationCone.lean,def,crossError,338,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NavierStokes.ActivationCone.crossError,True,True
NavierStokes/ActivationCone.lean,def,sizeError,341,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,NavierStokes.ActivationCone.sizeError,True,True
NavierStokes/ActivationCone.lean,theorem,cone_error_factorizations,346,13,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,NavierStokes.ActivationCone.cone_error_factorizations,True,True
NavierStokes/ActivationCone.lean,def,comparisonConstant,359,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,NavierStokes.ActivationCone.comparisonConstant,True,True
NavierStokes/ActivationCone.lean,theorem,cone_error_bounds,363,33,0,1,0,3,0,0,0,0,0,0,0,3,0,0,0,NavierStokes.ActivationCone.cone_error_bounds,True,True
NavierStokes/ActivationCone.lean,theorem,bounded_error_factor,396,13,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NavierStokes.ActivationCone.bounded_error_factor,True,True
NavierStokes/ActivationCone.lean,theorem,cone_comparison_from_stock_bounds,409,26,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0,NavierStokes.ActivationCone.cone_comparison_from_stock_bounds,True,True
NavierStokes/ActivationCone.lean,theorem,shearSize_eq,435,12,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,NavierStokes.ActivationCone.shearSize_eq,True,True
NavierStokes/ActivationCone.lean,def,activatedStockOne,447,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NavierStokes.ActivationCone.activatedStockOne,True,True
NavierStokes/ActivationCone.lean,def,activatedStockTwo,452,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NavierStokes.ActivationCone.activatedStockTwo,True,True
NavierStokes/ActivationCone.lean,def,activatedProjection,457,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NavierStokes.ActivationCone.activatedProjection,True,True
NavierStokes/ActivationCone.lean,def,activatedCross,462,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NavierStokes.ActivationCone.activatedCross,True,True
NavierStokes/ActivationCone.lean,def,activatedStress,467,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NavierStokes.ActivationCone.activatedStress,True,True
NavierStokes/ActivationCone.lean,theorem,reference_coordinates_smooth,472,17,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,NavierStokes.ActivationCone.reference_coordinates_smooth,True,True
NavierStokes/ActivationCone.lean,theorem,exists_actual_stress_direction,489,79,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,NavierStokes.ActivationCone.exists_actual_stress_direction,True,True
NavierStokes/ActivationCone.lean,theorem,actual_comparisons,568,71,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,NavierStokes.ActivationCone.actual_comparisons,True,True
NavierStokes/ActivationCone.lean,theorem,compact_reference_collar,639,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NavierStokes.ActivationCone.compact_reference_collar,True,True
NavierStokes/ActivationCone.lean,theorem,compact_reference_bounds,661,37,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,NavierStokes.ActivationCone.compact_reference_bounds,True,True
NavierStokes/ActivationCone.lean,theorem,radialPartial_eq_partialY,698,11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NavierStokes.ActivationCone.radialPartial_eq_partialY,True,True
NavierStokes/ActivationCone.lean,theorem,referenceP1_natural,709,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NavierStokes.ActivationCone.referenceP1_natural,True,True
NavierStokes/ActivationCone.lean,theorem,referenceP2_natural,725,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NavierStokes.ActivationCone.referenceP2_natural,True,True
NavierStokes/ActivationCone.lean,theorem,referenceP1_smooth,747,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NavierStokes.ActivationCone.referenceP1_smooth,True,True
NavierStokes/ActivationCone.lean,theorem,referenceP2_smooth,753,19,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,NavierStokes.ActivationCone.referenceP2_smooth,True,True
NavierStokes/ActivationCone.lean,theorem,natural_reference_bounds,772,40,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,NavierStokes.ActivationCone.natural_reference_bounds,True,True
NavierStokes/ActivationCone.lean,theorem,natural_reference_log_match,812,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NavierStokes.ActivationCone.natural_reference_log_match,True,True
NavierStokes/ActivationCone.lean,theorem,natural_initial_activation,838,70,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,NavierStokes.ActivationCone.natural_initial_activation,True,True
NavierStokes/ActivationCone.lean,theorem,natural_activation_direction,908,82,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,NavierStokes.ActivationCone.natural_activation_direction,True,True
NavierStokes/ActivationContinuation.lean,def,shearSize,23,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,NavierStokes.ActivationContinuation.shearSize,True,True
NavierStokes/ActivationContinuation.lean,def,projection,24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NavierStokes.ActivationContinuation.projection,True,True
NavierStokes/ActivationContinuation.lean,def,transverse,25,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NavierStokes.ActivationContinuation.transverse,True,True
NavierStokes/ActivationContinuation.lean,structure,Relaxed,27,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NavierStokes.ActivationContinuation.Relaxed,True,True
NavierStokes/ActivationContinuation.lean,def,projectionConstant,32,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,NavierStokes.ActivationContinuation.projectionConstant,True,True
NavierStokes/ActivationContinuation.lean,def,speedConstant,33,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,NavierStokes.ActivationContinuation.speedConstant,True,True
NavierStokes/ActivationContinuation.lean,theorem,projectionConstant_pos,35,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NavierStokes.ActivationContinuation.projectionConstant_pos,True,True
NavierStokes/ActivationContinuation.lean,theorem,speedConstant_nonneg,39,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NavierStokes.ActivationContinuation.speedConstant_nonneg,True,True
NavierStokes/ActivationContinuation.lean,theorem,projection_identity,44,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,NavierStokes.ActivationContinuation.projection_identity,True,True
NavierStokes/ActivationContinuation.lean,theorem,projection_comparison,49,23,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,NavierStokes.ActivationContinuation.projection_comparison,True,True
NavierStokes/ActivationContinuation.lean,theorem,damped_shear_ratio,72,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NavierStokes.ActivationContinuation.damped_shear_ratio,True,True
NavierStokes/ActivationContinuation.lean,theorem,damped_shear_bound,76,18,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,NavierStokes.ActivationContinuation.damped_shear_bound,True,True
NavierStokes/ActivationContinuation.lean,theorem,damped_relaxed,94,23,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,NavierStokes.ActivationContinuation.damped_relaxed,True,True
NavierStokes/ActivationContinuation.lean,theorem,zero_axial_relaxed,117,9,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,NavierStokes.ActivationContinuation.zero_axial_relaxed,True,True
NavierStokes/ActivationContinuation.lean,theorem,convex_final_shear,126,18,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NavierStokes.ActivationContinuation.convex_final_shear,True,True
NavierStokes/ActivationContinuation.lean,def,shearA,144,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NavierStokes.ActivationContinuation.shearA,True,True
NavierStokes/ActivationContinuation.lean,def,shearB,145,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NavierStokes.ActivationContinuation.shearB,True,True
NavierStokes/ActivationContinuation.lean,def,IsRelaxed,147,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NavierStokes.ActivationContinuation.IsRelaxed,True,True
NavierStokes/ActivationContinuation.lean,theorem,logSlope_eq_shear,150,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NavierStokes.ActivationContinuation.logSlope_eq_shear,True,True
NavierStokes/ActivationContinuation.lean,theorem,zero_axial_relaxed_profile,155,11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NavierStokes.ActivationContinuation.zero_axial_relaxed_profile,True,True
NavierStokes/ActivationContinuation.lean,def,weightedGap,166,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NavierStokes.ActivationContinuation.weightedGap,True,True
NavierStokes/ActivationContinuation.lean,theorem,weightedGap_hasDerivAt,169,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NavierStokes.ActivationContinuation.weightedGap_hasDerivAt,True,True
NavierStokes/ActivationContinuation.lean,theorem,scalar_hold_barrier,178,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NavierStokes.ActivationContinuation.scalar_hold_barrier,True,True
NavierStokes/ActivationContinuation.lean,theorem,actual_hold_barrier,199,31,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NavierStokes.ActivationContinuation.actual_hold_barrier,True,True
NavierStokes/ActivationContinuation.lean,def,holdVector,230,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NavierStokes.ActivationContinuation.holdVector,True,True
NavierStokes/ActivationContinuation.lean,def,holdRemainder,233,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NavierStokes.ActivationContinuation.holdRemainder,True,True
